CustomerID,Gender,Age,SeniorCitizen,MaritalStatus,Dependents,Tenure,ContractType,InternetService,PhoneService,StreamingTV,StreamingMovies,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,MonthlyCharges,TotalCharges,PaymentMethod,PaperlessBilling,NumberOfComplaints,CustomerSatisfactionScore,SupportTickets,LastInteractionDate,ReferralStatus,CustomerLifetimeValue,Churn,MonthlyCharges_Outlier,Tenure_Outlier,CustomerLifetimeValue_Outlier
CUST-104262,Male,35,0,Single,No,51,Month-to-Month,Fiber Optic,No,No,No,No,No,No,Yes,78.85,3887.46,Electronic Check,Yes,1,3,4,2025-06-19,No,5865.65,Yes,0,0,0
CUST-104263,Female,41,0,Married,No,19,One Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,32.38,578.62,Mailed Check,No,0,4,0,2025-08-04,No,1138.47,No,0,0,0
CUST-104264,Female,40,0,Single,No,22,Two Year,DSL,Yes,No,No,Yes,No,No,No,72.31,1583.99,Mailed Check,No,0,4,0,2025-09-11,No,3296.06,No,0,0,0
CUST-104265,Female,28,0,Single,No,2,Month-to-Month,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,113.17,220.42,Electronic Check,Yes,0,3,2,2025-07-21,No,1515.52,No,0,0,0
CUST-104266,Male,47,0,Widowed,No,72,Month-to-Month,Fiber Optic,Yes,No,No,No,Yes,No,No,91.66,6268.39,Credit Card (Auto),No,3,3,6,2025-07-25,No,6537.44,No,0,0,0
CUST-104267,Female,18,0,Widowed,No,16,One Year,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.54,294.93,Electronic Check,Yes,3,3,3,2026-06-11,No,737.91,No,0,0,0
CUST-104268,Female,65,1,Divorced,No,35,Two Year,Fiber Optic,Yes,No,No,No,Yes,No,No,86.51,2910.62,Mailed Check,No,0,3,1,2025-08-07,No,5128.96,No,0,0,0
CUST-104269,Female,52,0,Single,No,21,One Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,27.01,577.25,Electronic Check,Yes,1,3,2,2025-06-17,Yes,917.64,Yes,0,0,0
CUST-104270,Female,49,0,Married,No,2,Month-to-Month,DSL,Yes,Yes,No,Yes,No,Yes,Yes,82.95,166.17,Credit Card (Auto),Yes,1,3,4,2026-06-11,No,2334.95,Yes,0,0,0
CUST-104271,Male,18,0,Single,No,49,Two Year,DSL,Yes,Yes,Yes,No,No,No,No,82.16,3917.76,Bank Transfer (Auto),Yes,0,4,0,2025-11-26,Yes,6852.25,No,0,0,0
CUST-104272,Female,29,0,Married,Yes,3,Month-to-Month,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,106.72,306.33,Electronic Check,Yes,0,4,2,2026-05-25,No,2632.0,Yes,0,0,0
CUST-104273,Female,60,0,Divorced,Yes,16,Month-to-Month,DSL,Yes,No,Yes,Yes,No,No,No,74.52,1194.03,Mailed Check,No,0,3,0,2026-02-14,Yes,3410.09,No,0,0,0
CUST-104274,Male,85,1,Married,No,30,Month-to-Month,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,24.07,695.88,Mailed Check,Yes,1,3,2,2026-06-18,No,1097.32,Yes,0,0,0
CUST-104275,Male,57,0,Divorced,Yes,7,Month-to-Month,Fiber Optic,Yes,Yes,Yes,No,No,No,No,99.49,683.35,Credit Card (Auto),Yes,0,3,4,2025-10-27,No,1610.48,No,0,0,0
CUST-104276,Male,55,0,Married,No,33,One Year,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,111.98,3650.81,Electronic Check,No,1,5,4,2025-11-04,No,4993.65,No,0,0,0
CUST-104277,Female,48,0,Single,No,41,Two Year,DSL,No,Yes,Yes,Yes,No,No,No,83.12,3354.39,Electronic Check,No,0,4,2,2025-12-11,No,4529.54,No,0,0,0
CUST-104278,Male,29,0,Single,No,43,One Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,28.92,1193.98,Bank Transfer (Auto),Yes,1,4,3,2026-04-13,No,1594.57,No,0,0,0
CUST-104279,Female,54,0,Divorced,No,50,Two Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,25.6,1298.51,Electronic Check,No,0,4,0,2025-06-16,Yes,1490.93,No,0,0,0
CUST-104280,Male,25,0,Married,Yes,7,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,27.87,188.08,Credit Card (Auto),No,1,3,1,2026-02-08,No,720.86,Yes,0,0,0
CUST-104281,Male,24,0,Single,No,42,One Year,Fiber Optic,Yes,No,Yes,No,No,No,No,93.15,3886.11,Credit Card (Auto),Yes,1,3,3,2026-03-26,No,5073.0,No,0,0,0
CUST-104282,Female,23,0,Single,No,33,One Year,Fiber Optic,No,No,No,No,Yes,Yes,Yes,92.99,2984.17,Electronic Check,Yes,2,3,2,2025-06-01,No,5596.53,No,0,0,0
CUST-104283,Male,54,0,Widowed,No,13,Month-to-Month,Fiber Optic,Yes,Yes,No,No,No,No,Yes,101.91,1337.69,Credit Card (Auto),No,0,3,1,2025-11-01,Yes,3341.4,No,0,0,0
CUST-104284,Female,40,0,Single,Yes,72,Month-to-Month,DSL,No,Yes,Yes,No,No,Yes,No,79.14,5477.11,Electronic Check,No,0,3,2,2025-08-24,No,7306.12,No,0,0,0
CUST-104285,Male,42,0,Widowed,No,71,Two Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,25.96,1788.27,Bank Transfer (Auto),Yes,1,4,1,2026-05-12,No,2531.74,No,0,0,0
CUST-104286,Female,40,0,Married,Yes,27,Month-to-Month,DSL,Yes,Yes,Yes,Yes,No,No,No,85.63,2268.97,Electronic Check,Yes,0,5,3,2025-09-28,Yes,2676.46,No,0,0,0
CUST-104287,Male,25,0,Single,No,40,Two Year,DSL,Yes,Yes,Yes,No,No,No,No,89.89,3478.6,Mailed Check,No,0,4,2,2026-04-28,No,5291.59,No,0,0,0
CUST-104288,Female,31,0,Married,No,17,Two Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,29.9,507.85,Electronic Check,No,2,3,2,2025-09-26,Yes,1324.57,No,0,0,0
CUST-104289,Female,32,0,Married,No,5,Month-to-Month,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,No,113.08,569.55,Bank Transfer (Auto),No,1,3,1,2026-05-29,Yes,1648.6,Yes,0,0,0
CUST-104290,Male,21,0,Married,No,68,Month-to-Month,Fiber Optic,Yes,No,No,No,No,Yes,No,86.94,5988.09,Bank Transfer (Auto),Yes,0,3,1,2025-09-13,Yes,6593.94,No,0,0,0
CUST-104291,Male,33,0,Single,No,19,One Year,DSL,Yes,No,No,Yes,No,Yes,No,72.63,1350.17,Electronic Check,Yes,1,4,2,2025-12-16,Yes,3242.65,No,0,0,0
CUST-104292,Male,25,0,Single,No,20,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,21.47,418.97,Credit Card (Auto),Yes,0,4,0,2026-01-08,Yes,1163.05,Yes,0,0,0
CUST-104293,Female,49,0,Divorced,No,40,One Year,Fiber Optic,Yes,No,Yes,No,No,No,No,99.57,3946.05,Bank Transfer (Auto),Yes,1,3,5,2025-09-08,No,6061.44,No,0,0,0
CUST-104294,Female,50,0,Married,No,15,Month-to-Month,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,117.63,1777.71,Electronic Check,Yes,1,2,2,2025-06-20,No,3500.96,No,0,0,0
CUST-104295,Male,22,0,Married,No,72,Two Year,DSL,Yes,No,Yes,No,No,No,No,71.64,5014.79,Credit Card (Auto),No,2,3,2,2025-09-30,Yes,6076.08,No,0,0,0
CUST-104296,Male,36,0,Single,No,2,Month-to-Month,Fiber Optic,Yes,No,Yes,No,No,No,No,98.27,187.81,Electronic Check,Yes,2,3,4,2025-08-26,Yes,1047.25,No,0,0,0
CUST-104297,Female,66,1,Married,No,15,One Year,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,111.87,1596.36,Electronic Check,No,1,3,1,2026-05-25,No,2968.51,No,0,0,0
CUST-104298,Female,27,0,Married,Yes,49,Two Year,DSL,Yes,No,No,No,No,No,No,60.22,2802.45,Electronic Check,Yes,0,5,0,2026-02-04,No,3390.25,No,0,0,0
CUST-104299,Female,46,0,Single,No,50,One Year,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,108.85,5320.63,Credit Card (Auto),Yes,0,3,2,2025-09-15,No,9035.06,No,0,0,0
CUST-104300,Male,42,0,Widowed,No,38,One Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,34.52,1250.99,Bank Transfer (Auto),No,0,3,0,2026-06-12,No,1551.53,No,0,0,0
CUST-104301,Female,56,0,Divorced,No,63,Two Year,DSL,Yes,No,Yes,No,No,No,No,66.46,4175.78,Credit Card (Auto),Yes,0,4,1,2026-02-23,Yes,5029.48,No,0,0,0
CUST-104302,Female,45,0,Single,No,43,Two Year,DSL,Yes,No,No,No,Yes,Yes,Yes,75.86,3083.19,Credit Card (Auto),No,0,3,1,2025-12-08,Yes,4966.61,No,0,0,0
CUST-104303,Male,34,0,Divorced,Yes,59,Two Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,28.54,1669.91,Electronic Check,No,1,3,4,2026-01-03,No,1845.98,No,0,0,0
CUST-104304,Male,41,0,Married,Yes,18,Two Year,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,111.45,1891.49,Electronic Check,Yes,1,3,1,2025-10-20,No,4467.57,No,0,0,0
CUST-104305,Male,42,0,Married,No,72,Month-to-Month,Fiber Optic,No,No,No,Yes,No,No,Yes,88.57,6059.35,Bank Transfer (Auto),No,0,3,1,2025-08-22,No,7886.17,No,0,0,0
CUST-104306,Female,39,0,Single,No,34,Two Year,Fiber Optic,Yes,No,Yes,No,No,No,No,97.02,3113.76,Mailed Check,Yes,0,5,2,2025-09-12,No,4951.08,No,0,0,0
CUST-104307,Male,22,0,Divorced,No,35,Two Year,DSL,No,No,Yes,No,Yes,No,No,75.36,2677.37,Electronic Check,Yes,0,3,0,2025-11-06,No,4192.28,No,0,0,0
CUST-104308,Female,58,0,Married,Yes,44,One Year,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,No,119.4,5130.52,Mailed Check,Yes,2,3,6,2026-04-05,No,7780.24,Yes,0,0,0
CUST-104309,Female,55,0,Divorced,No,17,One Year,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,18.26,298.21,Electronic Check,Yes,0,4,1,2025-12-27,No,437.16,No,0,0,0
CUST-104310,Female,26,0,Single,No,15,One Year,Fiber Optic,Yes,No,Yes,No,Yes,No,No,99.36,1509.7,Electronic Check,No,0,3,3,2026-06-13,No,3974.37,Yes,0,0,0
CUST-104311,Female,36,0,Single,Yes,14,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,23.69,312.68,Mailed Check,No,0,3,1,2025-09-05,No,991.27,No,0,0,0
CUST-104312,Male,37,0,Widowed,No,5,Month-to-Month,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,116.74,590.95,Electronic Check,No,1,4,2,2025-11-09,No,4151.87,Yes,0,0,0
CUST-104313,Female,24,0,Married,No,29,One Year,DSL,No,No,Yes,No,No,No,Yes,73.0,2119.24,Bank Transfer (Auto),No,0,4,0,2025-12-01,No,3483.74,No,0,0,0
CUST-104314,Male,18,0,Single,Yes,7,Month-to-Month,DSL,Yes,Yes,No,No,Yes,Yes,No,81.58,550.11,Electronic Check,No,0,3,3,2025-11-24,No,1054.13,No,0,0,0
CUST-104315,Female,31,0,Divorced,Yes,0,Month-to-Month,DSL,Yes,No,Yes,Yes,Yes,Yes,No,87.51,0.0,Credit Card (Auto),Yes,1,3,1,2026-03-31,No,96.22,Yes,0,0,0
CUST-104316,Female,36,0,Single,Yes,72,Two Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,26.93,1960.26,Credit Card (Auto),No,0,3,0,2025-08-15,No,2416.81,No,0,0,0
CUST-104317,Female,20,0,Divorced,Yes,3,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,25.63,78.01,Electronic Check,Yes,1,2,4,2025-08-30,No,612.65,No,0,0,0
CUST-104318,Female,43,0,Divorced,No,67,Two Year,DSL,Yes,No,Yes,No,No,Yes,No,76.05,5117.4,Credit Card (Auto),Yes,0,3,2,2025-10-25,Yes,6320.4,No,0,0,0
CUST-104319,Male,57,0,Single,No,45,One Year,Fiber Optic,Yes,Yes,Yes,No,No,No,No,102.55,4414.18,Electronic Check,Yes,0,3,4,2025-11-22,No,5067.94,No,0,0,0
CUST-104320,Female,52,0,Married,Yes,72,Two Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,29.26,2070.01,Electronic Check,Yes,0,4,0,2026-01-26,No,2564.88,No,0,0,0
CUST-104321,Female,39,0,Widowed,No,28,Month-to-Month,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,100.92,2846.98,Mailed Check,Yes,2,2,2,2025-10-22,No,5825.49,Yes,0,0,0
CUST-104322,Female,18,0,Divorced,No,5,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,28.46,134.43,Electronic Check,Yes,0,3,3,2025-07-23,No,465.45,No,0,0,0
CUST-104323,Male,51,0,Married,Yes,59,One Year,DSL,Yes,No,Yes,No,Yes,No,No,70.81,4139.77,Mailed Check,Yes,0,4,1,2026-05-10,No,5545.45,No,0,0,0
CUST-104324,Male,43,0,Married,Yes,72,Month-to-Month,DSL,Yes,No,Yes,No,No,No,No,74.28,5418.6,Electronic Check,No,0,4,1,2025-09-09,Yes,6643.6,No,0,0,0
CUST-104325,Female,46,0,Married,Yes,8,One Year,DSL,Yes,Yes,No,No,Yes,Yes,No,78.3,622.34,Bank Transfer (Auto),Yes,0,3,0,2025-11-20,No,2296.3,No,0,0,0
CUST-104326,Male,68,1,Single,Yes,26,One Year,Fiber Optic,No,Yes,No,No,Yes,No,No,91.52,2329.24,Credit Card (Auto),No,0,3,2,2025-08-11,Yes,4275.56,Yes,0,0,0
CUST-104327,Female,29,0,Married,No,5,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,26.44,132.11,Credit Card (Auto),Yes,0,2,0,2025-12-29,No,840.88,No,0,0,0
CUST-104328,Female,18,0,Single,No,70,Two Year,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.47,1341.65,Bank Transfer (Auto),Yes,0,3,0,2025-12-27,No,2011.98,No,0,0,0
CUST-104329,Female,26,0,Single,No,43,Month-to-Month,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,114.29,4762.48,Bank Transfer (Auto),Yes,1,2,4,2026-02-02,No,7698.85,Yes,0,0,0
CUST-104330,Male,47,0,Married,Yes,7,Month-to-Month,Fiber Optic,Yes,No,No,No,Yes,No,No,87.56,585.97,Credit Card (Auto),Yes,2,3,4,2026-04-28,No,2516.2,Yes,0,0,0
CUST-104331,Female,41,0,Divorced,No,30,Two Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,26.87,775.31,Electronic Check,Yes,1,4,2,2025-08-06,No,1234.51,No,0,0,0
CUST-104332,Male,23,0,Single,No,5,Month-to-Month,Fiber Optic,Yes,No,No,No,Yes,No,No,86.11,431.68,Bank Transfer (Auto),Yes,0,3,0,2025-12-07,Yes,2438.43,No,0,0,0
CUST-104333,Male,21,0,Single,Yes,21,One Year,Fiber Optic,No,No,No,No,No,Yes,No,90.45,1911.95,Electronic Check,Yes,0,4,2,2025-09-23,Yes,3478.29,Yes,0,0,0
CUST-104334,Female,36,0,Single,No,10,One Year,DSL,Yes,Yes,No,Yes,No,Yes,No,81.89,802.03,Bank Transfer (Auto),Yes,0,4,1,2025-12-14,Yes,2036.27,No,0,0,0
CUST-104335,Male,23,0,Single,No,14,Month-to-Month,Fiber Optic,Yes,Yes,No,No,Yes,No,No,95.58,1287.38,Credit Card (Auto),Yes,3,2,4,2025-11-15,Yes,3599.47,Yes,0,0,0
CUST-104336,Male,48,0,Widowed,No,4,Month-to-Month,DSL,Yes,Yes,No,No,No,No,No,77.34,300.99,Mailed Check,No,2,2,2,2025-09-07,No,1673.05,Yes,0,0,0
CUST-104337,Male,35,0,Married,No,24,Month-to-Month,Fiber Optic,Yes,No,No,No,No,Yes,Yes,98.72,2315.19,Mailed Check,No,0,3,3,2025-07-09,No,3333.14,Yes,0,0,0
CUST-104338,Female,32,0,Single,No,66,Month-to-Month,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,113.89,7144.08,Credit Card (Auto),Yes,0,4,3,2026-06-01,No,9211.56,Yes,0,0,0
CUST-104339,Female,30,0,Widowed,No,2,Month-to-Month,Fiber Optic,No,No,Yes,No,Yes,No,No,93.44,178.18,Bank Transfer (Auto),Yes,0,4,2,2025-06-06,No,966.03,No,0,0,0
CUST-104340,Male,44,0,Single,Yes,18,Month-to-Month,DSL,Yes,Yes,No,Yes,No,No,No,77.66,1331.99,Credit Card (Auto),Yes,2,3,2,2025-11-09,No,3752.16,No,0,0,0
CUST-104341,Male,41,0,Married,No,40,Two Year,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,113.29,4376.18,Mailed Check,Yes,0,3,3,2025-12-28,No,3867.1,No,0,0,0
CUST-104342,Female,43,0,Divorced,No,44,Two Year,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,110.42,4577.92,Electronic Check,No,1,4,2,2025-06-29,No,6027.05,No,0,0,0
CUST-104343,Male,43,0,Married,No,6,Month-to-Month,DSL,Yes,No,Yes,No,No,No,Yes,69.13,411.7,Mailed Check,Yes,1,2,1,2025-11-23,Yes,2204.72,Yes,0,0,0
CUST-104344,Female,39,0,Single,No,19,One Year,DSL,Yes,Yes,No,No,No,No,No,69.81,1340.44,Bank Transfer (Auto),No,0,3,2,2025-12-18,Yes,2709.02,No,0,0,0
CUST-104345,Female,26,0,Married,Yes,35,Month-to-Month,Fiber Optic,Yes,No,No,Yes,Yes,No,No,96.14,3310.72,Bank Transfer (Auto),No,2,3,5,2026-01-20,No,4985.88,No,0,0,0
CUST-104346,Female,30,0,Married,Yes,1,Month-to-Month,DSL,Yes,No,Yes,No,No,No,Yes,75.32,73.81,Electronic Check,Yes,2,3,3,2025-06-06,Yes,2455.58,Yes,0,0,0
CUST-104347,Female,35,0,Married,No,30,Month-to-Month,Fiber Optic,Yes,No,No,No,No,No,Yes,88.43,2653.75,Bank Transfer (Auto),Yes,1,4,4,2026-01-08,No,3669.27,No,0,0,0
CUST-104348,Female,69,1,Single,No,37,One Year,Fiber Optic,Yes,No,No,No,No,Yes,No,92.25,3303.08,Electronic Check,No,0,3,2,2026-06-29,No,4640.27,Yes,0,0,0
CUST-104349,Female,22,0,Divorced,No,30,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,32.89,966.78,Credit Card (Auto),Yes,0,3,1,2025-05-31,Yes,2224.29,No,0,0,0
CUST-104350,Male,35,0,Married,Yes,33,Two Year,Fiber Optic,Yes,No,Yes,No,Yes,No,No,100.03,3175.4,Electronic Check,Yes,0,3,4,2025-10-31,No,4947.05,Yes,0,0,0
CUST-104351,Male,42,0,Married,No,41,One Year,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.8,766.24,Electronic Check,No,0,3,6,2025-08-09,Yes,1034.91,No,0,0,0
CUST-104352,Female,36,0,Divorced,No,43,One Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,23.14,1002.52,Credit Card (Auto),Yes,1,2,1,2025-12-06,No,1254.76,No,0,0,0
CUST-104353,Male,56,0,Divorced,Yes,41,Two Year,Fiber Optic,Yes,No,Yes,No,No,No,No,100.21,4049.37,Credit Card (Auto),No,0,4,0,2026-03-14,No,7428.42,No,0,0,0
CUST-104354,Female,36,0,Married,No,15,Month-to-Month,DSL,Yes,No,Yes,No,No,No,No,73.34,1104.15,Mailed Check,Yes,2,3,2,2025-09-05,Yes,3874.64,No,0,0,0
CUST-104355,Female,37,0,Single,No,52,One Year,DSL,Yes,No,Yes,No,Yes,Yes,Yes,88.87,4516.12,Bank Transfer (Auto),Yes,1,3,2,2026-05-02,No,5432.88,No,0,0,0
CUST-104356,Female,52,0,Single,No,20,Month-to-Month,Fiber Optic,Yes,No,No,No,Yes,No,No,91.32,1836.82,Bank Transfer (Auto),Yes,0,3,4,2025-09-25,Yes,3999.07,No,0,0,0
CUST-104357,Male,66,1,Married,No,1,Month-to-Month,DSL,Yes,No,No,Yes,No,No,No,71.49,70.13,Bank Transfer (Auto),Yes,0,3,1,2026-01-12,No,2485.79,No,0,0,0
CUST-104358,Male,60,0,Single,Yes,58,Month-to-Month,DSL,Yes,Yes,Yes,No,No,No,No,80.28,4532.07,Mailed Check,No,0,4,2,2026-02-06,No,5528.15,No,0,0,0
CUST-104359,Female,39,0,Married,Yes,6,Month-to-Month,DSL,Yes,No,Yes,No,No,Yes,No,79.27,452.85,Electronic Check,Yes,0,4,0,2026-02-24,No,2499.25,No,0,0,0
CUST-104360,Male,40,0,Married,Yes,53,One Year,DSL,No,Yes,No,No,Yes,No,No,69.41,3666.72,Credit Card (Auto),No,0,2,1,2025-06-15,Yes,5196.92,No,0,0,0
CUST-104361,Female,41,0,Married,Yes,25,Month-to-Month,DSL,No,Yes,No,No,No,No,No,63.12,1568.43,Electronic Check,No,0,4,0,2026-06-08,No,2878.52,No,0,0,0
CUST-104362,Female,43,0,Single,No,51,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,24.37,1253.89,Credit Card (Auto),Yes,0,2,2,2026-06-05,Yes,2085.31,No,0,0,0
CUST-104363,Female,29,0,Divorced,No,34,Two Year,DSL,Yes,No,Yes,No,No,No,Yes,74.43,2390.64,Credit Card (Auto),No,0,4,1,2026-06-06,No,3008.96,No,0,0,0
CUST-104364,Female,54,0,Married,Yes,18,Month-to-Month,DSL,Yes,Yes,No,No,No,No,No,66.14,1139.45,Electronic Check,Yes,1,2,2,2026-01-18,No,2806.97,No,0,0,0
CUST-104365,Male,43,0,Married,No,11,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,33.12,343.77,Mailed Check,Yes,0,2,1,2026-04-21,No,719.24,Yes,0,0,0
CUST-104366,Male,40,0,Married,No,14,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,31.36,427.61,Electronic Check,No,1,4,3,2025-11-30,No,835.73,No,0,0,0
CUST-104367,Female,23,0,Single,No,67,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,26.45,1735.14,Bank Transfer (Auto),Yes,0,5,1,2026-01-16,No,2359.29,No,0,0,0
CUST-104368,Male,41,0,Married,No,71,Two Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,27.44,1878.28,Electronic Check,Yes,0,4,1,2025-06-07,No,2053.47,No,0,0,0
CUST-104369,Male,18,0,Single,No,59,Two Year,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,115.83,6519.75,Bank Transfer (Auto),Yes,1,3,3,2025-09-10,No,9635.23,No,0,0,0
CUST-104370,Male,32,0,Married,Yes,20,One Year,DSL,Yes,No,Yes,Yes,No,No,No,79.66,1516.49,Bank Transfer (Auto),Yes,0,4,1,2026-03-10,No,3622.29,No,0,0,0
CUST-104371,Male,33,0,Single,Yes,8,Month-to-Month,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,24.48,197.14,Electronic Check,No,0,4,1,2025-11-14,Yes,704.95,Yes,0,0,0
CUST-104372,Female,45,0,Single,No,35,Two Year,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,113.62,3937.19,Mailed Check,Yes,0,4,0,2026-01-20,No,6266.42,No,0,0,0
CUST-104373,Male,67,1,Single,Yes,21,One Year,DSL,Yes,Yes,No,No,No,No,Yes,74.24,1486.21,Credit Card (Auto),Yes,0,4,1,2026-03-11,No,3668.02,No,0,0,0
CUST-104374,Female,49,0,Single,No,23,Two Year,Fiber Optic,Yes,No,No,Yes,No,No,No,89.81,2041.28,Bank Transfer (Auto),No,0,3,0,2025-06-02,No,2571.96,No,0,0,0
CUST-104375,Male,61,0,Divorced,Yes,71,Month-to-Month,DSL,Yes,Yes,No,No,No,Yes,No,75.5,5083.4,Mailed Check,Yes,2,3,7,2025-12-07,No,6650.51,Yes,0,0,0
CUST-104376,Female,50,0,Divorced,No,31,One Year,DSL,Yes,No,Yes,No,No,Yes,No,64.78,1952.53,Mailed Check,No,0,2,2,2026-01-01,No,2232.77,Yes,0,0,0
CUST-104377,Male,56,0,Single,No,3,Month-to-Month,Fiber Optic,Yes,No,Yes,No,Yes,No,No,100.47,288.7,Bank Transfer (Auto),Yes,0,3,2,2025-12-10,No,3089.21,Yes,0,0,0
CUST-104378,Female,66,1,Single,No,6,Month-to-Month,DSL,No,No,No,No,No,Yes,No,52.09,317.62,Credit Card (Auto),Yes,2,3,2,2025-08-31,No,1244.25,Yes,0,0,0
CUST-104379,Male,30,0,Married,No,15,Two Year,DSL,No,Yes,Yes,No,Yes,Yes,No,90.45,1332.64,Bank Transfer (Auto),Yes,1,5,1,2026-06-19,No,3242.48,No,0,0,0
CUST-104380,Female,29,0,Single,No,25,One Year,Fiber Optic,Yes,No,Yes,No,No,No,No,89.83,2148.28,Bank Transfer (Auto),No,1,5,3,2025-10-12,Yes,3375.01,Yes,0,0,0
CUST-104381,Male,50,0,Married,No,72,One Year,DSL,Yes,No,No,No,No,Yes,No,67.21,4621.6,Electronic Check,Yes,1,4,1,2025-12-24,Yes,5121.49,No,0,0,0
CUST-104382,Male,40,0,Single,No,22,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,32.01,694.67,Credit Card (Auto),Yes,1,3,5,2026-03-29,No,1524.68,Yes,0,0,0
CUST-104383,Male,44,0,Married,Yes,10,Month-to-Month,DSL,Yes,Yes,Yes,No,Yes,No,No,83.12,810.88,Bank Transfer (Auto),Yes,0,4,0,2026-02-13,No,2556.66,No,0,0,0
CUST-104384,Female,37,0,Widowed,No,49,Two Year,Fiber Optic,Yes,No,Yes,No,No,No,No,95.91,4643.23,Mailed Check,Yes,0,4,3,2026-05-08,No,6053.28,Yes,0,0,0
CUST-104385,Female,32,0,Single,No,28,Month-to-Month,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,18.25,480.51,Mailed Check,Yes,0,4,0,2025-11-01,No,916.89,No,0,0,0
CUST-104386,Male,63,0,Widowed,No,13,Month-to-Month,DSL,Yes,No,Yes,No,No,No,No,71.1,874.38,Bank Transfer (Auto),No,0,2,1,2025-09-07,No,1142.32,No,0,0,0
